x	y	clickSelects	showSelected1
0.0735019112837501	0.487119366899226	406	logFC=-1.5 -log10(p)=6
-0.03157361061826	-0.168894210530588	406	logFC=-1.5 -log10(p)=9
0.0231571481397601	0.43104088561711	406	logFC=-1.5 -log10(p)=7
-0.07846820326856	0.300602826857979	406	logFC=-1.5 -log10(p)=8
-0.06115952590629	0.0913083035927973	814	logFC=-1 -log10(p)=2
0.0390687149956399	0.0267536642435831	814	logFC=-1.75 -log10(p)=4
0.030845562119647	-0.294910973043979	814	logFC=-0.75 -log10(p)=1
0.06490692084658	0.406411035690748	814	logFC=-1.5 -log10(p)=1
0.040345864331058	0.372569711891572	668	logFC=-0.5 -log10(p)=0
0.0118131086732019	0.00600551725196134	668	logFC=0 -log10(p)=0
-0.086334319891254	0.404207265867802	668	logFC=0.75 -log10(p)=0
0.108915693115561	0.111118792530004	668	logFC=0.25 -log10(p)=0
-0.102655324161669	0.235169973274679	668	logFC=0.5 -log10(p)=0
0.115205349924233	0.151626072747632	668	logFC=0.25 -log10(p)=0
0.035960429437414	0.310527015822165	668	logFC=-1 -log10(p)=0
0.063060826600112	0.247768272732394	668	logFC=0.5 -log10(p)=0
0.016627115175975	0.0625465270492054	668	logFC=0.25 -log10(p)=0
0.01536920306207	0.0607131516888846	668	logFC=0.25 -log10(p)=0
-0.0266879099613799	0.313039231856208	668	logFC=-1.25 -log10(p)=0
0.0730646442404199	-0.498166822632783	668	logFC=-2 -log10(p)=1
0.11964790609123	0.373167238617778	668	logFC=1 -log10(p)=0
0.10982548290538	0.462926231638111	668	logFC=-4 -log10(p)=1
-0.0266879099613799	0.313039231856208	668	logFC=-1.25 -log10(p)=0
0.0224585417025902	-0.0930133827176356	668	logFC=-3 -log10(p)=1
-0.0279548873698301	0.312842928655189	668	logFC=-1.25 -log10(p)=0
0.084004098482878	0.0390385236513994	668	logFC=-0.25 -log10(p)=0
-0.02266443213812	0.317800856675647	668	logFC=-1.25 -log10(p)=0
-0.0227064980070699	0.317750161176215	668	logFC=-1.25 -log10(p)=0
0.0178069787213202	-0.0761989818376055	668	logFC=-3 -log10(p)=1
0.04337930443215	-0.223207183357762	668	logFC=-2.75 -log10(p)=1
0.00282529932867204	0.218517631294127	668	logFC=-0.75 -log10(p)=0
-0.12077728022036	-0.353242507116295	668	logFC=-2.25 -log10(p)=1
0.00491055623066994	-0.384225081542365	668	logFC=1.75 -log10(p)=1
-0.12105194074326	-0.378137629784277	668	logFC=-2.25 -log10(p)=1
-0.12022774580066	-0.37697221604399	668	logFC=-2.25 -log10(p)=1
-0.098042623447677	0.226832788396469	668	logFC=1 -log10(p)=0
0.022018559108	-0.0938531416453797	668	logFC=-3 -log10(p)=1
0.082496263237332	0.0395177751743318	668	logFC=-0.25 -log10(p)=0
-0.0227064980070699	0.317750161176215	668	logFC=-1.25 -log10(p)=0
0.0730646442404199	-0.498166822632783	668	logFC=-2 -log10(p)=1
-0.0227064980070699	0.317750161176215	668	logFC=-1.25 -log10(p)=0
-0.0227064980070699	0.317750161176215	668	logFC=-1.25 -log10(p)=0
0.0171688058953401	-0.107298471637391	668	logFC=-3 -log10(p)=1
0.0728945438919399	0.48249935977077	668	logFC=-2 -log10(p)=0
0.0689830526861099	0.487888357893364	668	logFC=-2 -log10(p)=0
-0.12105194074326	-0.378137629784277	668	logFC=-2.25 -log10(p)=1
0.0730646442404199	-0.498166822632783	668	logFC=-2 -log10(p)=1
0.12147703205525	-0.386919149735263	668	logFC=-2.5 -log10(p)=1
-0.00242796869564399	0.217499311058925	668	logFC=-0.75 -log10(p)=0
-0.0214620499517399	-0.176058110605748	406	logFC=-1.75 -log10(p)=19
0.0155901977997499	-0.0038007790909198	406	logFC=-1.5 -log10(p)=17
-0.11531345077175	0.298461901696506	406	logFC=-1.5 -log10(p)=16
-0.0898886369376	-0.434771344923537	814	logFC=-1.25 -log10(p)=7
0.0421377018909701	0.380201602105512	814	logFC=-2 -log10(p)=8
0.09339969922936	-0.273825956927704	814	logFC=-1 -log10(p)=2
-0.0156733442255199	-0.0531001856640703	814	logFC=-1 -log10(p)=2
0.020006428349408	0.356160185246082	814	logFC=0.25 -log10(p)=0
0.122836084963957	0.0959609819835794	668	logFC=0 -log10(p)=0
0.008901965486841	0.162992022658916	668	logFC=-0.25 -log10(p)=0
0.124247097370314	-0.361406805466281	668	logFC=-1 -log10(p)=1
0.124660805729035	0.368027991021815	668	logFC=-0.75 -log10(p)=0
0.05052131043964	0.352448732067747	668	logFC=0.5 -log10(p)=0
-0.045728560681628	0.411532208320901	668	logFC=-0.75 -log10(p)=0
0.069796573938589	0.0733178104974537	668	logFC=-0.25 -log10(p)=0
-0.097410701844683	0.141243078022129	668	logFC=-0.25 -log10(p)=0
-0.093427560637994	0.154389042571669	668	logFC=0.5 -log10(p)=0
0.0405773051490201	0.00711469558026212	668	logFC=-3.25 -log10(p)=1
-0.00595190489936992	0.475337221149318	668	logFC=-1 -log10(p)=0
-0.12464705940409	-0.346193976623615	668	logFC=-2.25 -log10(p)=1
-0.0962465298566799	-0.48987389651766	668	logFC=-1.25 -log10(p)=1
0.00881700410474995	0.375164846968901	668	logFC=-3.75 -log10(p)=1
0.0178069787213202	-0.0761989818376055	668	logFC=-3 -log10(p)=1
0.00831918286853101	0.134103307722624	668	logFC=-0.5 -log10(p)=0
0.0215785670222299	-0.105856303503157	668	logFC=-3 -log10(p)=1
0.11571676423883	-0.449638706672581	668	logFC=-4 -log10(p)=2
0.120022196525591	0.0401559264919559	668	logFC=-0.25 -log10(p)=0
0.0898715064462401	0.410572883217692	668	logFC=-1.25 -log10(p)=0
0.083553140721178	0.0399412992940366	668	logFC=-0.25 -log10(p)=0
0.04634248799118	-0.0125290614147511	668	logFC=-2 -log10(p)=1
-0.062559063597574	0.22639578198474	668	logFC=0.75 -log10(p)=0
0.013430194200273	0.0606430256734126	668	logFC=0.25 -log10(p)=0
-0.07921049424	-0.310973637105631	668	logFC=1.75 -log10(p)=1
0.106964777885778	0.0311087526441201	668	logFC=0 -log10(p)=0
0.0732348503434499	0.483042957846023	668	logFC=-2 -log10(p)=0
-0.00296463842320505	0.222354166182952	668	logFC=-0.75 -log10(p)=0
-0.12436752964166	-0.364549959503359	668	logFC=-2.25 -log10(p)=1
0.0463359438974398	0.0232716805151774	668	logFC=-3.25 -log10(p)=1
0.0952329659412698	0.135435765439949	668	logFC=-3.5 -log10(p)=1
0.016919334293789	0.0608156865347318	668	logFC=0.25 -log10(p)=0
0.0224585417025902	-0.0930133827176356	668	logFC=-3 -log10(p)=1
0.03537603724079	0.309268554402933	668	logFC=-1 -log10(p)=0
-0.08029630828316	0.270205729037492	668	logFC=-3.5 -log10(p)=1
0.0430161641926401	-0.217085887751115	668	logFC=-2.75 -log10(p)=1
0.12197628791162	0.360096862188176	668	logFC=1 -log10(p)=0
-0.12022774580066	-0.37697221604399	668	logFC=-2.25 -log10(p)=1
0.012082917425871	0.0624941468940538	668	logFC=0.25 -log10(p)=0
0.06915778677687	0.487996430070766	668	logFC=-2 -log10(p)=0
0.0730646442404199	-0.498166822632783	668	logFC=-2 -log10(p)=1
