y	x	showSelected1
6.48711936689923	-1.42649808871625	406
8.83110578946941	-1.53157361061826	406
7.43104088561711	-1.47684285186024	406
8.30060282685798	-1.57846820326856	406
2.0913083035928	-1.06115952590629	814
4.02675366424358	-1.71093128500436	814
0.705089026956021	-0.719154437880353	814
1.40641103569075	-1.43509307915342	814
0.372569711891572	-0.459654135668942	668
0.00600551725196134	0.0118131086732019	668
0.404207265867802	0.663665680108746	668
0.111118792530004	0.358915693115561	668
0.235169973274679	0.397344675838331	668
0.151626072747632	0.365205349924233	668
0.310527015822165	-0.964039570562586	668
0.247768272732394	0.563060826600112	668
0.0625465270492054	0.266627115175975	668
0.0607131516888846	0.26536920306207	668
0.313039231856208	-1.27668790996138	668
0.501833177367217	-1.92693535575958	668
0.373167238617778	1.11964790609123	668
1.46292623163811	-3.89017451709462	668
0.313039231856208	-1.27668790996138	668
0.906986617282364	-2.97754145829741	668
0.312842928655189	-1.27795488736983	668
0.0390385236513994	-0.165995901517122	668
0.317800856675647	-1.27266443213812	668
0.317750161176215	-1.27270649800707	668
0.923801018162395	-2.98219302127868	668
0.776792816642238	-2.70662069556785	668
0.218517631294127	-0.747174700671328	668
0.646757492883705	-2.37077728022036	668
0.615774918457635	1.75491055623067	668
0.621862370215723	-2.37105194074326	668
0.62302778395601	-2.37022774580066	668
0.226832788396469	0.901957376552323	668
0.90614685835462	-2.977981440892	668
0.0395177751743318	-0.167503736762668	668
0.317750161176215	-1.27270649800707	668
0.501833177367217	-1.92693535575958	668
0.317750161176215	-1.27270649800707	668
0.317750161176215	-1.27270649800707	668
0.892701528362609	-2.98283119410466	668
0.48249935977077	-1.92710545610806	668
0.487888357893364	-1.93101694731389	668
0.621862370215723	-2.37105194074326	668
0.501833177367217	-1.92693535575958	668
0.613080850264737	-2.37852296794475	668
0.217499311058925	-0.752427968695644	668
18.8239418893943	-1.77146204995174	406
16.9961992209091	-1.48440980220025	406
16.2984619016965	-1.61531345077175	406
6.56522865507646	-1.3398886369376	814
8.38020160210551	-1.95786229810903	814
1.7261740430723	-0.90660030077064	814
1.94689981433593	-1.01567334422552	814
0.356160185246082	0.270006428349408	814
0.0959609819835794	0.122836084963957	668
0.162992022658916	-0.241098034513159	668
0.638593194533719	-0.875752902629686	668
0.368027991021815	-0.625339194270965	668
0.352448732067747	0.55052131043964	668
0.411532208320901	-0.795728560681628	668
0.0733178104974537	-0.180203426061411	668
0.141243078022129	-0.347410701844683	668
0.154389042571669	0.406572439362006	668
1.00711469558026	-3.20942269485098	668
0.475337221149318	-1.00595190489937	668
0.653806023376385	-2.37464705940409	668
0.51012610348234	-1.34624652985668	668
1.3751648469689	-3.74118299589525	668
0.923801018162395	-2.98219302127868	668
0.134103307722624	-0.491680817131469	668
0.894143696496843	-2.97842143297777	668
1.55036129332742	-3.88428323576117	668
0.0401559264919559	-0.129977803474409	668
0.410572883217692	-1.16012849355376	668
0.0399412992940366	-0.166446859278822	668
0.987470938585249	-1.95365751200882	668
0.22639578198474	0.687440936402426	668
0.0606430256734126	0.263430194200273	668
0.689026362894369	1.67078950576	668
0.0311087526441201	0.106964777885778	668
0.483042957846023	-1.92676514965655	668
0.222354166182952	-0.752964638423205	668
0.635450040496641	-2.37436752964166	668
1.02327168051518	-3.20366405610256	668
1.13543576543995	-3.40476703405873	668
0.0608156865347318	0.266919334293789	668
0.906986617282364	-2.97754145829741	668
0.309268554402933	-0.96462396275921	668
1.27020572903749	-3.58029630828316	668
0.782914112248885	-2.70698383580736	668
0.360096862188176	1.12197628791162	668
0.62302778395601	-2.37022774580066	668
0.0624941468940538	0.262082917425871	668
0.487996430070766	-1.93084221322313	668
0.501833177367217	-1.92693535575958	668
21.7613035010819	-1.32564947967513	406
15.2457241119922	-0.955930898670718	406
11.3565331411146	-1.18472812433517	406
14.4585891259176	-1.60485319783776	406
8.49420810929345	-1.48306541114102	814
0.859617382290441	-0.328367275065567	814
3.10800811717825	-0.929268979819018	814
0.409649345623703	-0.287877099167228	814
0.772586642812675	0.45901284379321	814
0.474899862574875	-0.464557742219538	814
2.12510380975342	-1.3064428911459	814
0.600399247901538	-0.755677743700148	668
1.00739558251255	-0.895092711107959	814
1.39715075542588	-1.38968142381191	814
1.66631877948984	-2.11908422666478	668
1.23602867520484	-1.28526452213048	668
0.0334325745186715	0.079581042403494	668
0.0217592965483112	-0.0523655008248549	668
0.0015300152308341	0.00481131556981469	668
0.736070259600092	-1.15643132343054	668
0.377290479797801	-0.852559397208577	668
1.07686299350104	-1.66014403568455	905
1.17592587750799	-2.1938618186304	668
0.894988686458688	-1.55729086931171	905
2.09796628990681	-4.355397514743	668
0.370956854243781	-0.845504756034441	668
0.58803572674483	-1.14835151438713	668
0.729889683687602	-1.66222084336883	668
0.54251979649316	-1.12760367193058	668
0.96003263760357	-1.94076316844643	668
1.17342991840139	-2.19330890874428	668
0.30006207333105	-0.662481336425116	905
0.0384210514004542	-0.126441273183866	905
0.818985187266135	-1.80315620312502	905
0.795215374780669	-2.71117269649696	668
0.220448965572615	-0.757721919356139	668
0.714082173276836	-1.64915698887173	668
0.278133513508217	-0.686381740027676	668
0.179140652599135	-0.499614099932337	668
0.961414095028852	-3.22010389654462	668
0.263774397188101	-0.697594637216647	905
0.0546698370778621	0.120508310565446	905
0.795215374780669	-2.71117269649696	668
0.578070103305096	-1.50996392380257	905
0.0383384131052412	-0.125327746545732	668
0.925271985405218	-2.98130290015837	668
0.975112098698478	-1.95821417393693	668
1.15227712022473	-3.4096436177066	668
0.35050010511779	-0.837282924777246	668
0.129959871515153	-0.489735744403573	668
21.2966621352918	-1.04526138839424	406
17.4463499795723	-1.00076082675148	406
19.6008970994606	-1.38910020169248	406
13.1511751047959	-1.2742777309068	406
6.49033683520071	-0.829423971266179	406
2.80152942033254	-0.520608588173482	406
1.85810334199705	-0.484951452620696	406
0.262109358226923	-0.127403607132746	814
0.992313908172387	-0.451082704926404	814
1.12452368739301	-0.535431139382882	814
0.829399384112729	-0.476089767736201	814
4.74549464633925	-1.60720643392354	814
2.17900855845082	-1.01678658047993	814
0.41377102124381	-0.3492953235129	814
1.95539506444768	-1.19259427491451	814
0.00918416923286509	0.0123916815941027	668
0.215420643528345	-0.262496045335984	668
0.19611720580733	0.246758122406017	814
0.916681321924028	-1.02686889531575	905
0.569514109948087	-0.641114054589727	905
2.01502669081445	-1.76749291599101	905
0.491388678517016	-0.61452808674104	905
2.37262374851673	-1.95987717688155	905
1.08495419215267	-1.40460700906844	905
0.873584002636642	-0.88973934226515	905
3.54072763286944	-3.54288670190184	905
3.50405649343752	-2.19560299303847	905
6.11519346615493	-4.31648307332522	905
1.26852764110672	-1.15410912314862	905
3.58508090064637	-2.93175671580121	905
1.69126208768802	-1.81808466431897	905
3.11623404796337	-2.77394609049798	905
0.502601558280959	-0.944669801978107	905
2.57251608117879	-3.15720024529663	905
1.95809415743148	-2.00667833088081	905
2.58072429194272	-4.65251755120304	668
1.22170171646032	-1.61650105572548	905
2.07223883387832	-2.32577157572245	905
2.44158573320733	-2.9984992242059	905
0.225716891568452	-0.454815607152605	905
0.087152845884632	0.182699176798559	905
1.37605972835589	-1.96356449483356	905
1.45944906385855	-1.94460386101493	905
0.71441876278478	-1.1502562514203	668
0.679708153876497	-1.27674943770682	668
1.46241187381531	-1.96179859419525	668
0.27231081378457	-0.677536073628881	668
0.627782806677589	-1.0719598184299	668
0.70547759283441	-1.6637375520892	668
2.08223430368986	-4.37136826518242	668
24.2347565195634	-1.29480790962548	406
18.4227672893975	-1.02237792953709	406
10.8631446887181	-0.896858334013898	406
5.56361446897002	-0.621984373728729	406
2.99416848524202	-0.439297711144046	406
0.258244935427141	0.0922444736491317	406
0.273184348944643	-0.113335262181881	406
1.90529633372788	-0.586970765415883	814
2.28562643099403	-0.660596851667757	814
2.80508610846495	-0.789620785205664	814
2.38151293950888	-0.775185013432548	814
3.18913647693531	-1.16671478206819	814
0.155882517038858	-0.152743660637818	814
1.93242121541412	-1.09694272958758	814
0.0331984434548059	-0.035183947264466	814
1.77008650684456	-1.04219210340334	814
0.296582507160459	-0.285587330883634	814
0.948720949333118	-0.816779137206951	905
2.13438168032115	-1.39169704925505	905
1.28737031212073	-1.33067876236647	905
0.925523769155213	-0.90007361570026	905
0.585393644436259	-0.591173938447024	905
1.51728472628859	-1.27465762615357	905
3.63537342648355	-2.93576746640233	905
0.526569557961997	-0.674272561037817	905
1.64897755604494	-1.67133989900063	905
0.959018105634454	-0.857999500839413	905
0.239438742601286	-0.296908046332717	905
1.90208008703915	-1.59153871181593	905
1.86782657327015	-1.94554527231594	905
2.79612210590535	-2.69184470750966	905
1.06901879226812	-1.51061514627778	905
0.94754653778386	-1.13509192601608	905
1.55545346918689	-1.80610223751052	905
0.830595563364106	-1.26871372561106	905
0.878816070292667	-1.54276680195257	905
1.79931817216914	-4.13705834976475	905
1.39011983933825	-1.50247026232448	905
1.86085217185844	-1.92897255782224	905
0.455921929863655	-0.651625274870697	905
0.152263383391344	-0.282367039800195	905
0.770101804951445	-1.41224586376298	905
3.01805329793103	-4.90396544790935	668
1.86893595685709	-2.24232076220196	668
0.833903305773078	-1.02577399153495	668
0.76650212575199	-1.09446104893436	668
0.320342085743399	-0.968610273807461	668
1.38298500461209	-1.86973824600122	668
0.624555132559364	-1.51115505666974	668
0.694439058027966	-1.67161261718717	668
7.89955997838264	-0.411897644356679	608
2.39967670592736	-0.206810896219065	608
0.848067187693314	-0.115237829301213	530
6.01878019876452	0.41264272484968	530
12.8758645350834	0.727816938462874	530
6.24020242077459	0.518647674968173	530
0.775684771132804	0.155660786586538	902
0.562736247362709	-0.136005196751153	902
0.393582786973705	-0.109648908168697	902
0.346846537507287	0.0988059856725695	902
0.14736472541606	-0.0565417405641558	658
0.0410925207577085	-0.0195545696155563	658
2.33664513515881	-0.495592277695557	658
1.48733381384427	-0.442725870104862	398
0.0668159092142615	0.0412959201470092	398
0.0908845593071866	-0.0525270165263829	398
0.234005840677592	-0.133161097064079	398
2.09613268720789	-0.64682223553411	398
2.4280235267969	-0.771773295723851	398
0.755784877444279	-0.344873792272227	398
1.47200884011749	-0.553685186783957	398
3.01594693945343	-1.00972971106633	398
5.03134515922794	-1.2644753812567	398
7.84639390377452	-1.68203577594921	748
6.39262576582818	-1.74743664559247	748
8.61879581253604	-2.08505034986256	748
2.48890726757502	-0.957835519648445	748
5.65095793302021	-1.83598349679377	136
3.96573014302767	-1.56771765639391	136
4.39878432580166	-1.55087285191958	136
2.1042243217705	-0.956340531301884	136
4.94709190079391	-2.10730325995224	136
2.60878508526907	-1.21511390320772	136
2.04466970107713	-1.18620728225074	136
2.3126664720369	-1.41086045434481	136
3.34684951174119	-1.34512265841848	136
4.46224279888184	-1.93172079641221	136
1.30249431853659	-0.924431971541466	136
4.63160855357396	-1.82411699628855	136
2.65840510310303	-1.35506952382302	136
2.33808799958811	-1.08557682055308	136
